app_id,developer,publisher,owners_range,concurrent_users_yesterday,price,initial_price,genres,positive,negative
979720,Big Ant Studios,Big Ant Studios,"100,000 .. 200,000",0,3999,3999,Sports,10,3
11040,Frogwares,Frogwares,"100,000 .. 200,000",5,99,999,"Adventure, RPG",468,185
1277930,YUZUSOFT,"NekoNyan Ltd., HIKARI FIELD","100,000 .. 200,000",122,1854,3499,"Adventure, Casual",6136,103
1263070,Ronimo Games,Devolver Digital,"100,000 .. 200,000",2,399,1999,"Action, Adventure, Indie, RPG",803,451
2164390,DreamTeam Mobile,DreamTeam Mobile,"100,000 .. 200,000",0,0,0,"Action, Racing, Sports, Free To Play",12,1
1376030,Corebeast Interactive,Corebeast Interactive,"100,000 .. 200,000",0,299,299,"Action, Adventure",11,0
360150,Eko Software,505 Games,"100,000 .. 200,000",1,199,999,"Action, Adventure, RPG",711,537
403950,Illwinter Game Design,Illwinter Game Design,"100,000 .. 200,000",3,2499,2499,"Indie, Strategy",501,59
2061440,Turquoise Revival Games,"GrabTheGames, UpgradePoint","100,000 .. 200,000",7,0,0,"Indie, Simulation, Strategy, Free To Play",1432,162
1712050,Chaos Minds,Chaos Minds,"100,000 .. 200,000",0,999,999,"Action, Indie",59,16
1087760,Image & Form Games,Thunderful Publishing,"100,000 .. 200,000",16,374,2499,"Action, Adventure",2382,385
2637990,Happy Broccoli Games,Happy Broccoli Games,"100,000 .. 200,000",41,999,999,"Adventure, Casual, Indie",4870,220
1245480,Game Studio Inc.,Bandai Namco Entertainment,"100,000 .. 200,000",268,199,3999,Action,979,1511
1080020,Take IT Studio!,"Gaming Factory, Ultimate Games S.A.","100,000 .. 200,000",25,107,1799,"Adventure, Casual, Indie, Simulation",2322,587
871980,"HYDE, Inc.",Bandai Namco Entertainment Inc.,"100,000 .. 200,000",19,959,5999,RPG,2627,661
2230110,Phoenix Labs,Gambit Digital,"100,000 .. 200,000",97,2999,2999,"Action, RPG, Simulation",2559,597
1608290,Petit Depotto,PLAYISM,"100,000 .. 200,000",43,1749,2499,"Adventure, Indie, RPG, Simulation",2995,190
2089600,Hakababunko,SHUEISHA GAMES,"100,000 .. 200,000",102,1439,1799,Adventure,3463,444
2095340,Digixart,"Digixart, THQ Nordic","100,000 .. 200,000",6,259,1296,"Action, Adventure, Casual, Indie",1128,528
1648590,AleCubicSoft,OTAKU Plan,"100,000 .. 200,000",1,399,799,"Adventure, Indie, RPG",790,168
1456200,RewindApp,RewindApp,"100,000 .. 200,000",14,149,499,"Action, Indie, Massively Multiplayer, Racing, Simulation",2738,755
980210,Digitality Games,META Publishing,"100,000 .. 200,000",0,89,599,"Action, Adventure, Casual, Indie, RPG",94,48
2208570,Piece of Cake studios,"Piece of Cake studios, Kepler Ghost","100,000 .. 200,000",99,899,1499,"Action, Adventure",2096,381
1304450,VarnGameDev,Catness Game Studios SL,"100,000 .. 200,000",0,0,0,"Action, Adventure, Free To Play, Indie",118,20
400160,ColePowered Games,ColePowered Games,"100,000 .. 200,000",0,699,699,"Indie, Strategy",563,81
685750,Laush Dmitriy Sergeevich,Laush Studio,"100,000 .. 200,000",0,499,499,"Action, Indie",65,66
3021100,Storytaco,Storytaco,"100,000 .. 200,000",34,899,1999,"Adventure, RPG, Simulation",3816,374
2495100,Sunblink,Sunblink,"100,000 .. 200,000",1129,2399,3999,"Action, Adventure, Casual, Indie, RPG, Simulation",5359,332
925950,Frog Vibes,Gears for Breakfast,"100,000 .. 200,000",1,499,2499,"Action, Adventure, Indie",1262,109
694500,Pandemic Studios,2K,"100,000 .. 200,000",27,149,599,"Action, Strategy",1080,137
1450180,Clock Wizard Games,Clock Wizard Games,"100,000 .. 200,000",0,1499,1499,"Action, Adventure, Indie",479,229
851890,"INTI CREATES CO., LTD.",PQube,"100,000 .. 200,000",2,749,2999,"Action, Adventure",1961,383
542880,Volens Nolens Games,ProPixel Games,"100,000 .. 200,000",5,74,499,"Action, Adventure, Indie",110,21
1538970,Crackshell,Maximum Entertainment,"100,000 .. 200,000",5,2499,2499,"Action, Adventure, Indie, RPG",1278,791
2480930,Carrot Studios,Carrot Studios,"100,000 .. 200,000",0,99,199,"Action, Adventure, Casual, Indie",91,43
1858630,Dimps Corporation,Bandai Namco Entertainment,"100,000 .. 200,000",59,5999,5999,"Action, Casual, RPG",1698,867
2284860,TomyHorst,TomyHorst,"100,000 .. 200,000",0,999,999,"Action, Adventure, Casual, Indie",11,0
2358260,Big Ant Studios,Nacon,"100,000 .. 200,000",445,4499,4499,"Simulation, Sports",1520,411
226560,Fatshark,Deep Silver,"100,000 .. 200,000",3,1499,1499,Adventure,990,611
510420,Daniel Mullins Games,Daniel Mullins Games,"100,000 .. 200,000",4,999,999,Indie,4671,286
2216280,Vixa Games,Ravenage Games,"100,000 .. 200,000",0,0,0,"Action, Adventure, Indie",165,26
3347370,Null Reference Games,Null Reference Games,"100,000 .. 200,000",0,699,699,"Action, Adventure, Indie, RPG, Early Access",5,0
1935660,David Szymanski,David Szymanski,"100,000 .. 200,000",1,499,499,"Action, Indie",2744,67
1170080,Alkemi,Dear Villagers,"100,000 .. 200,000",40,1999,1999,Adventure,855,154
468530,Cloak and Dagger Games,Cloak and Dagger Games,"100,000 .. 200,000",1,0,0,Adventure,1627,238
1239300,HeroCraft PC,HeroCraft PC,"100,000 .. 200,000",0,0,0,"Action, Adventure, Indie",604,472
1555400,Studio Amateur,"indienova, Studio Amateur","100,000 .. 200,000",4,299,299,"Casual, Indie, Strategy",746,101
1268590,C Prompt Games,Paradox Interactive,"100,000 .. 200,000",42,3999,3999,"Simulation, Strategy",2475,1118
1155970,Moral Anxiety Studio,Assemble Entertainment,"100,000 .. 200,000",19,1099,1099,"Adventure, Indie, RPG",4001,217
2083210,ViJuDa,ViJuDa,"100,000 .. 200,000",4,649,1299,"Indie, Racing, Sports",788,95
2513280,Sonic Team,SEGA,"100,000 .. 200,000",110,1499,4999,Action,12161,325
58570,Pendulo Studios,Focus Entertainment,"100,000 .. 200,000",3,499,499,Adventure,572,108
2757350,ALT Lab,ALT Lab,"100,000 .. 200,000",0,199,199,"Adventure, Casual, RPG, Simulation, Strategy",545,252
1255560,"Cyan Worlds, Inc.","Cyan Worlds, Inc.","100,000 .. 200,000",27,3499,3499,"Adventure, Casual, Indie",1619,203
1705870,Piece Of Voxel,Piece Of Voxel,"100,000 .. 200,000",0,999,999,"Action, Adventure, Casual, Indie, Simulation",11,5
1515180,Rebelia Games,PlayWay S.A.,"100,000 .. 200,000",1,0,0,Simulation,354,167
2024950,Tegridy Made Games,Tegridy Made Games,"100,000 .. 200,000",0,999,999,"Adventure, Casual, Indie, Racing, Sports",5,2
1810870,Do Games Limited,Do Games Limited,"100,000 .. 200,000",0,799,799,"Adventure, Casual",10,2
555880,"Mixed Realms Pte Ltd, Swag Soft Holdings Pte Ltd",Mixed Realms Pte Ltd,"100,000 .. 200,000",2,749,2999,"Action, Indie, RPG, Strategy",1445,258
2961530,Rayll Studios,Rayll Studios,"100,000 .. 200,000",15,999,999,"Adventure, Casual, Indie",2310,370
1049640,Néotl Empire,Néotl Empire,"100,000 .. 200,000",0,0,0,"Action, Indie, Free To Play",8,1
619390,Oddworld Inhabitants,Oddworld Inhabitants,"100,000 .. 200,000",5,3999,3999,"Action, Adventure, Indie",387,191
1581770,Owned by Gravity,THQ Nordic,"100,000 .. 200,000",117,749,2999,"RPG, Strategy",1827,431
1662990,GamesBraz,HandMade Games,"100,000 .. 200,000",0,99,1999,"Action, Adventure, Casual, Indie, Strategy",1,5
1358140,Big Cheese Studio,Big Cheese Studio,"100,000 .. 200,000",4,499,1999,"Casual, Indie, Simulation",1184,259
1478070,Ground Shatter,Raw Fury,"100,000 .. 200,000",1,0,0,"Action, Strategy",762,49
1351240,Simteract,Nacon,"100,000 .. 200,000",96,959,2999,Simulation,2257,1408
1115640,熊窝dodox,"熊窝dodox, RuiXiao","100,000 .. 200,000",5,1199,1199,"Adventure, Indie, RPG, Strategy",1884,240
2706170,Isto Inc.,Isto Inc.,"100,000 .. 200,000",45,779,1299,"Action, Adventure, Racing",2293,277
2689610,Triomatica Games,Triomatica Games,"100,000 .. 200,000",0,199,199,"Adventure, Indie",27,18
1773180,Chewa,Chewa,"100,000 .. 200,000",0,349,499,Casual,632,197
1233260,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","100,000 .. 200,000",6,5999,5999,"Action, Adventure, RPG",1283,463
289300,Best Way,Fulqrum Publishing,"100,000 .. 200,000",4,79,499,"Action, Simulation, Strategy",975,130
1336980,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","100,000 .. 200,000",977,3899,5999,Simulation,1720,601
1604250,Gaming Minds Studios,Kalypso Media,"100,000 .. 200,000",4,2499,2499,"Simulation, Strategy",83,56
2015240,Crater Studios,Crater Studios,"100,000 .. 200,000",162,999,999,,2621,509
1028630,Big Ant Studios,Big Ant Studios,"100,000 .. 200,000",143,2999,2999,Sports,3443,325
1265820,Ground Shatter,Balor Games,"100,000 .. 200,000",426,2499,2499,"Action, Strategy",3020,285
1426010,THE BROTHERHOOD,THE BROTHERHOOD,"100,000 .. 200,000",5,799,1999,"Adventure, Indie",2150,139
953880,Invisible Walls,Invisible Walls,"100,000 .. 200,000",13,149,1499,Indie,3168,847
252330,Blue Isle Studios,Blue Isle Publishing,"100,000 .. 200,000",5,799,1999,"Action, Adventure, Indie",7966,1066
1584540,Heimo Game Studio,Heimo Game Studio ,"100,000 .. 200,000",0,199,199,Casual,28,1
1682060,Stove Studio,Gamirror Games,"100,000 .. 200,000",3,1499,1499,"Indie, Strategy",972,134
515960,LKA,Wired Productions,"100,000 .. 200,000",12,749,2999,"Adventure, Indie",2513,632
465280,Pendulo Studios,Microids,"100,000 .. 200,000",3,1499,1499,Adventure,569,119
1454970,Gearbox Software,2K,"100,000 .. 200,000",6,1999,3999,Adventure,565,1128
1538460,SOFTSTAR ENTERTAINMENT,SOFTSTAR ENTERTAINMENT,"100,000 .. 200,000",17,599,599,RPG,1064,135
1924490,Abstraction Games,Arc Games,"100,000 .. 200,000",1,1999,1999,Action,2998,1411
1664350,Games Incubator,"Games Incubator, PlayWay S.A.","100,000 .. 200,000",0,0,0,"Action, Adventure, Casual, Indie, Simulation, Strategy",782,124
775940,Sandstorm Studios Inc.,Sandstorm Studios Inc.,"100,000 .. 200,000",3,271,799,"Indie, Strategy",1562,297
502820,Rocksteady Studios,Warner Bros. Interactive Entertainment,"100,000 .. 200,000",5,299,1999,Adventure,1511,789
1694600,MegaPixel Studio S. A.,Forever Entertainment S. A.,"100,000 .. 200,000",2,249,2499,Action,1603,719
1534840,Heart Machine,Arc Games,"100,000 .. 200,000",31,2999,2999,"Action, Adventure, Indie, RPG, Early Access",2222,1193
746510,Stress Level Zero,Stress Level Zero,"100,000 .. 200,000",1,799,999,"Casual, Indie",926,62
1058200,Pixel Puzzles,Pixel Puzzles,"100,000 .. 200,000",13,0,0,"Casual, Indie, Simulation, Strategy, Free To Play",373,121
1120320,"Live Motion Games, Frozen Way","Live Motion Games, Frozen Way, Frozen District","100,000 .. 200,000",37,399,1999,"Adventure, Casual, Indie, Simulation",1422,514
1827870,VD Games,VD Games,"100,000 .. 200,000",0,99,999,"Adventure, Casual, Indie",39,20
524910,Rogueside,Rogueside,"100,000 .. 200,000",16,799,799,Casual,2655,178
1442170,BULKHEAD,BULKHEAD,"100,000 .. 200,000",0,499,499,"Action, Racing",133,68
249330,Petit Depotto,PLAYISM,"100,000 .. 200,000",6,399,399,"Indie, Simulation, Strategy",1412,175
1785530,Mythical City Games, Mythical City Games,"100,000 .. 200,000",0,299,999,"Action, Simulation",4,1
215870,Cyanide Studio,Nacon,"100,000 .. 200,000",1,0,0,"Massively Multiplayer, Free To Play",167,219
2006390,LOMS Studio,LOMS Studio,"100,000 .. 200,000",0,799,799,"Action, Adventure, Indie, Simulation, Strategy",46,23
1374170,Deli Interactive LLC,Graffiti Games,"100,000 .. 200,000",0,499,1999,"Casual, Indie, Simulation",43,29
975680,SNK CORPORATION,SNK CORPORATION,"100,000 .. 200,000",4,1999,1999,Action,550,521
19800,Gearbox Software,Ubisoft,"100,000 .. 200,000",9,999,999,Action,896,133
1345820,WanadevStudio,WanadevStudio,"100,000 .. 200,000",3,999,2499,"Action, Casual, Indie",2829,158
2710,Eugen Systems,THQ Nordic,"100,000 .. 200,000",12,119,299,Action,511,56
335620,Trese Brothers,Trese Brothers,"100,000 .. 200,000",66,599,1499,"RPG, Strategy",3047,576
1889620,Max Loh,Max Loh,"100,000 .. 200,000",42,1499,1499,"Adventure, Indie, RPG",364,80
2088160,香港商河洛互動娛樂股份有限公司,香港商河洛互動娛樂股份有限公司,"100,000 .. 200,000",14,2499,2499,"RPG, Strategy",2645,447
1831250,中子星游戏研究所,,"100,000 .. 200,000",17,399,399,"Indie, RPG, Strategy",1160,85
2719290,TSUKUYOMIC,TSUKUYOMIC,"100,000 .. 200,000",100,329,599,"Adventure, Indie",1526,231
1893210,Ilmir Nasertdinov,Ilmir Nasertdinov,"100,000 .. 200,000",0,299,299,"Adventure, Indie",1,0
1551920,Walnut LLC,Walnut LLC,"100,000 .. 200,000",0,499,499,"Action, Indie",62,38
2507980,Scarecrow Studio,"Flawless Gaming, Erabit, Starlight Gaming","100,000 .. 200,000",5,1799,1799,"Action, Indie, RPG, Early Access",932,437
1693390,Christopher V. Costello,ChristopherCgaming llc,"100,000 .. 200,000",0,99,99,"Action, Casual, Indie, Simulation",4,0
1670870,BLOODIOUS GAMES,BLOODIOUS GAMES,"100,000 .. 200,000",12,2274,3499,"Action, Adventure, Indie, Simulation",2592,370
751630,Vertigo Games,Vertigo Games,"100,000 .. 200,000",28,499,1999,"Action, Adventure",2253,656
599080,Question,Question,"100,000 .. 200,000",1,2999,2999,"Action, Indie, Simulation",2214,633
2005210,8BitSkull,8BitSkull,"100,000 .. 200,000",2,279,399,Action,515,60
463270,@unepic_fran,Unepic Games,"100,000 .. 200,000",1,1299,1299,"Action, Adventure, Indie",1889,187
2446270,selenophobia,2P Games,"100,000 .. 200,000",0,519,1299,RPG,67,5
1679320,Anatoliy Loginovskikh,Anatoliy Loginovskikh,"100,000 .. 200,000",0,99,99,"Adventure, Casual, Indie",863,70
1364960,"Eerie Guest, tinyBuild",tinyBuild,"100,000 .. 200,000",25,0,0,"Adventure, Indie, Strategy",5136,795
2204730,Koto Games,Koto Games,"100,000 .. 200,000",0,359,1199,"Action, Indie, RPG, Early Access",19,0
1810980,Turquoise Revival Games,GrabTheGames,"100,000 .. 200,000",0,0,0,"Casual, Indie, Simulation, Strategy, Free To Play",385,111
1918680,SOFTSTAR ENTERTAINMENT,"方块游戏(CubeGame), SOFTSTAR ENTERTAINMENT","100,000 .. 200,000",13,499,1999,"Casual, RPG, Simulation",1098,1147
1635450,Uuvana Studios,Uuvana Studios,"100,000 .. 200,000",319,599,1999,"Action, Adventure, Massively Multiplayer, RPG, Simulation",4789,2202
1472560,Bossa Studios,Curve Games,"100,000 .. 200,000",30,399,1999,"Adventure, Simulation",2175,811
2305840,The Gentlebros,Kepler Interactive,"100,000 .. 200,000",28,1999,1999,"Action, Adventure, Indie, RPG",2604,138
2327560,sam751021,sam751021,"100,000 .. 200,000",0,199,199,"Casual, Indie",0,1
1679220,DuskDogStudio,DuskDogStudio,"100,000 .. 200,000",51,749,1499,"Action, Indie",1027,142
328600,Double Eleven,Double Eleven,"100,000 .. 200,000",0,0,0,Strategy,214,121
1598020,Avenax,Avenax,"100,000 .. 200,000",0,999,999,"Action, Adventure, RPG",1,5
283620,TML-Studios,Aerosoft GmbH,"100,000 .. 200,000",1,0,0,"Casual, Indie, Simulation",479,179
1944790,Dovetail Games,Dovetail Games - TSW,"100,000 .. 200,000",37,999,2499,Simulation,3528,986
1832220,Troglobytes Games,101XP,"100,000 .. 200,000",0,0,0,"Action, Adventure, Indie, RPG, Simulation, Free To Play",445,66
382890,Square Enix,Square Enix,"100,000 .. 200,000",11,0,0,RPG,1096,328
1567440,Afterburn,Afterburn,"100,000 .. 200,000",15,99,499,"Casual, Indie",1771,52
1796470,Landfall,Evil Landfall?,"100,000 .. 200,000",358,1199,1999,"Action, Adventure, Indie, Racing",5603,531
9060,Raven Software,id Software,"100,000 .. 200,000",1,149,499,Action,438,114
754120,SC Jogos,SC Jogos,"100,000 .. 200,000",1,49,499,"Casual, Indie, Strategy",402,100
2128480,Team Tetrapod,Team Tetrapod,"100,000 .. 200,000",23,1699,1699,Adventure,3015,172
470740,Noble Muffins,Demolish Games S.A.,"100,000 .. 200,000",0,1999,1999,Simulation,488,127
2078780,TUTGame,DSGame,"100,000 .. 200,000",1,799,799,"RPG, Simulation",1286,750
2431660,Pathea Games,Pathea Games,"100,000 .. 200,000",0,0,0,"Casual, Indie, Simulation",955,64
956680,Vermillion Digital,Sekai Project,"100,000 .. 200,000",6,1749,2499,"Action, Indie, RPG, Strategy",3386,483
1260520,Patrick Traynor,Patrick Traynor,"100,000 .. 200,000",73,1999,1999,"Casual, Indie, Strategy",4437,35
1745530,Hambug Games,Hambug Games,"100,000 .. 200,000",0,299,299,"Adventure, Indie",10,0
314980,BattleGoat Studios,BattleGoat Studios,"100,000 .. 200,000",35,1999,1999,"Indie, Simulation, Strategy",943,280
223330,BlackMark Studio,,"100,000 .. 200,000",18,1499,1499,RPG,1709,622
1167950,Early Morning Studio,Early Morning Studio,"100,000 .. 200,000",17,194,1299,"Indie, RPG",749,199
1606770,Ethan Harris-Austin,Ethan Harris-Austin,"100,000 .. 200,000",0,99,99,"Indie, Strategy",11,3
1447000,Milestone S.r.l.,Milestone S.r.l.,"100,000 .. 200,000",14,374,2499,"Racing, Simulation, Sports",1541,341
1321450,Noble Muffins,PlayWay S.A.,"100,000 .. 200,000",1,199,1999,"Action, Adventure, Indie, Simulation",659,222
303790,Spiders,Focus Entertainment,"100,000 .. 200,000",0,699,699,RPG,561,217
2286830,Gravity Garden,Gravity Garden,"100,000 .. 200,000",0,899,899,"Adventure, Indie, RPG, Strategy, Early Access",21,5
15740,Oddworld Inhabitants,Oddworld Inhabitants,"100,000 .. 200,000",2,499,499,"Action, Adventure, Strategy",799,238
1184530,Zero Mana Studio,Zero Mana Studio,"100,000 .. 200,000",0,209,499,"Adventure, Casual, Indie, RPG, Strategy",21,2
1840490,Puppet Combo,Puppet Combo,"100,000 .. 200,000",2,399,799,"Action, Indie",857,80
1829980,YUZUSOFT,"NekoNyan Ltd., HIKARI FIELD","100,000 .. 200,000",47,3499,3499,"Adventure, Casual",5283,102
1341890,Capstone Software,Ziggurat,"100,000 .. 200,000",0,999,999,Action,30,3
1574270,Akabaka,DreadXP,"100,000 .. 200,000",3,399,999,"Indie, RPG, Simulation",2698,47
1395710,PDS Games,PDS Games,"100,000 .. 200,000",0,499,499,"Adventure, Indie, RPG",5,1
3204960,WOLCEN Studio,WOLCEN Studio,"100,000 .. 200,000",1,719,1199,"Action, Adventure, Indie",19,0
1042490,Out of the Blue Games,Raw Fury,"100,000 .. 200,000",22,499,1999,"Adventure, Casual, Indie",4559,609
200550,Realmforge Studios,Kalypso Media Digital,"100,000 .. 200,000",1,99,999,"RPG, Simulation, Strategy",118,181
1328190,Parallel Space Inc,Parallel Space Inc,"100,000 .. 200,000",0,0,0,"Indie, Massively Multiplayer, Strategy, Free To Play",99,115
1796220,Brainwash Gang,Thunderful Publishing,"100,000 .. 200,000",51,1999,1999,"Action, Adventure",4551,358
1349540,"YDKR, Semenov Iurii, Aleksandr Golovkin",YDKR,"100,000 .. 200,000",91,0,0,"Casual, Indie, Free To Play",474,275
269050,Simogo,Simogo,"100,000 .. 200,000",0,599,599,"Adventure, Indie",1808,188
2307350,CM IMMERSIVE,CM IMMERSIVE,"100,000 .. 200,000",119,2799,3999,"Action, Adventure, Indie, Simulation",2467,622
1996630,Bullfrog Productions,Electronic Arts,"100,000 .. 200,000",12,99,499,"RPG, Strategy",439,28
909660,Lost Pilgrims Studio,Lost Pilgrims Studios,"100,000 .. 200,000",81,1499,2999,"Indie, RPG, Strategy",1212,206
1286880,Games Incubator,"Games Incubator, PlayWay S.A.","100,000 .. 200,000",13,104,1499,"Action, Adventure, Casual, Indie, Simulation, Strategy",1198,605
1980350,Knight Owl Games,Knight Owl Games,"100,000 .. 200,000",2,299,299,"Action, Casual, Indie, Strategy",399,144
2202470,Antonio Freyre,"Merlino Games, Hyperstrange","100,000 .. 200,000",2,295,799,Action,232,40
2348100,MONKEYCRAFT Co. Ltd.,D3PUBLISHER,"100,000 .. 200,000",2,699,999,Casual,894,324
1324530,Rogueside,Rogueside,"100,000 .. 200,000",5,799,1999,"Action, Adventure",2348,339
1595410,Leakage Games,Leakage Games,"100,000 .. 200,000",0,99,99,"Action, Adventure, Indie",15,16
24480,NeocoreGames,Paradox Interactive,"100,000 .. 200,000",1,249,999,"RPG, Strategy",277,224
580040,Nezon Production,Nezon Production,"100,000 .. 200,000",0,999,999,"Action, Casual, Indie, Simulation, Strategy",579,321
245370,Tindalos Interactive,Focus Entertainment,"100,000 .. 200,000",0,99,999,Strategy,349,597
80330,Wadjet Eye Games,Wadjet Eye Games,"100,000 .. 200,000",1,149,499,"Adventure, Indie",1387,164
511740,"INTI CREATES CO., LTD.",PQube,"100,000 .. 200,000",4,749,2999,"Action, Adventure",1867,280
1609080,EMIKA_GAMES,EMIKA_GAMES,"100,000 .. 200,000",5,332,899,"Indie, Simulation",4078,468
814680,Alien Pixel Studios,Alien Pixel Studios,"100,000 .. 200,000",3,299,1999,"Adventure, Indie",1013,187
2464680,Raven Software,SNEG,"100,000 .. 200,000",1,999,999,"Action, Racing",12,8
375600,Landfall,Landfall,"100,000 .. 200,000",3,0,0,"Action, Indie",1306,353
2537590,Asobo Studio,Xbox Game Studios,"100,000 .. 200,000",1622,5249,6999,Simulation,6345,7250
1644320,Gaming Minds Studios,Kalypso Media,"100,000 .. 200,000",223,2499,4999,"Simulation, Strategy",1548,584
1232410,QZQ Studio,"H.P.Y.S,LLC","100,000 .. 200,000",0,0,0,"Action, Adventure, Indie, RPG",8,6
4880,GSC Game World,GSC World Publishing,"100,000 .. 200,000",20,499,499,Strategy,439,155
308420,Milkstone Studios,Milkstone Studios,"100,000 .. 200,000",3,1499,1499,"Action, Indie, RPG",3320,556
2211170,Indoor Astronaut,"Indoor Astronaut, Kepler Ghost","100,000 .. 200,000",103,1399,1999,"Action, Casual, Indie, Simulation, Strategy",1183,127
1879380,HeartBeat Plus,HeartBeat Plus,"100,000 .. 200,000",5,999,999,"Adventure, Casual, Indie, RPG",929,91
2059810,SOFTSTAR ENTERTAINMENT,SOFTSTAR ENTERTAINMENT,"100,000 .. 200,000",145,419,599,Casual,1066,412
1990260,LSP GAME,LSP GAME,"100,000 .. 200,000",0,119,199,"Adventure, RPG",340,41
1159560,Milkstone Studios,Milkstone Studios,"100,000 .. 200,000",10,2499,2499,"Action, Indie",1260,130
319450,Frima Studio,"Frima Studio, Microids Indie","100,000 .. 200,000",0,1499,1499,"Adventure, Indie",360,81
1164050,Mojiken,Toge Productions,"100,000 .. 200,000",3,799,799,"Adventure, Casual, Indie",3865,184
1649010,The Bearded Ladies,505 Games Official,"100,000 .. 200,000",17,1049,3499,"Action, Strategy",1835,479
1902250,FireRing Studio,FireRing Studio,"100,000 .. 200,000",0,239,599,"Action, Adventure, Indie",9,7
287310,Acclaim Studios Teesside,"H2 Interactive Co., Ltd., SUPERDAY","100,000 .. 200,000",4,509,599,Racing,1210,115
351160,Serge Kornew,Serge Kornew,"100,000 .. 200,000",4,99,99,"Casual, Indie, Simulation",580,165
653120,Soleil Ltd.,Soleil Ltd.,"100,000 .. 200,000",0,0,0,"Action, Free To Play, Massively Multiplayer, Early Access",168,191
1691420,insertdisc5,insertdisc5,"100,000 .. 200,000",4,1099,1099,"Indie, RPG",481,18
1836120,Walter Machado,Walter Machado,"100,000 .. 200,000",125,27,99,"Action, Adventure, Casual, Indie",198,14
318020,Eugen Systems,Eugen Systems,"100,000 .. 200,000",17,749,2999,"Indie, Strategy",2139,1082
2427570,"MyDreamForever, Tazdraperm",MyDreamForever,"100,000 .. 200,000",2,499,499,"Indie, Strategy",50,12
1671350,MyACG Studio,MyACG Studio,"100,000 .. 200,000",3,1899,1899,"Action, Casual, Indie, RPG, Strategy",838,81
1563030,Laush Dmitriy Sergeevich,Laush Studio,"100,000 .. 200,000",0,299,299,Indie,14,5
1672360,Vivid Image,"Piko Interactive LLC, Bleem!","100,000 .. 200,000",0,439,1099,"Action, Adventure",4,2
1644490,Renderise,Renderise,"100,000 .. 200,000",4,499,499,"Action, Adventure, Indie, Massively Multiplayer",1369,527
658700,KT Racing,Nacon,"100,000 .. 200,000",13,299,2999,Racing,747,369
601810,Feperd Games,Feperd Games,"100,000 .. 200,000",2,359,799,Action,1264,103
260160,Mimimi Games,Daedalic Entertainment,"100,000 .. 200,000",0,199,1999,"Action, Adventure, Indie",776,184
502280,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","100,000 .. 200,000",11,5999,5999,Action,3073,678
1998420,Recall Software Inc.,Recall Software Inc.,"100,000 .. 200,000",0,299,299,"Action, Adventure, Indie",8,1
1413580,Crazy Goat Games,PQube,"100,000 .. 200,000",1,1999,1999,"RPG, Strategy",106,45
312540,Nihon Falcom,"XSEED Games, Marvelous USA, Inc.","100,000 .. 200,000",3,1999,1999,"Action, Adventure, RPG",1197,133
946030,Thomas Happ Games LLC,Thomas Happ Games LLC,"100,000 .. 200,000",2,999,1999,"Action, Adventure, Indie",612,142
1469250,Flashbulb,Flashbulb,"100,000 .. 200,000",0,0,0,"Action, Free To Play",1020,103
1620340,MDickie,MDickie,"100,000 .. 200,000",44,999,1999,"Action, Indie, RPG, Simulation, Sports",2512,125
1665130,NOW PRODUCTION,Bandai Namco Entertainment,"100,000 .. 200,000",7,999,1999,"Action, Casual",456,62
2067790,Steppe Hare Studio,Steppe Hare Studio,"100,000 .. 200,000",1,699,699,"Action, Adventure, Indie",1307,74
1741520,beans rolls,beans rolls,"100,000 .. 200,000",0,99,99,"Action, Simulation",3,10
2854740,Chowbie,Chowbie,"100,000 .. 200,000",79,535,799,Action,3252,369
978780,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous Europe","100,000 .. 200,000",108,999,3999,"Casual, RPG, Simulation",4993,337
1627120,Capstone Software,Ziggurat,"100,000 .. 200,000",0,244,699,Action,13,9
427940,Brace Yourself Games,Brace Yourself Games,"100,000 .. 200,000",4,1499,2999,"Action, Indie, Simulation, Strategy",990,577
203650,SEGA,SEGA,"100,000 .. 200,000",1,499,999,Adventure,1539,542
1454900,Adobe,Adobe,"100,000 .. 200,000",50,0,0,"Animation & Modeling, Design & Illustration, Game Development",414,136
1573720,Blazing Griffin,Microids,"100,000 .. 200,000",5,399,1999,Adventure,903,279
837880,Happy Volcano,Curve Games,"100,000 .. 200,000",2,399,1999,"Action, Indie, Racing, Sports",611,101
674930,Kitfox Games,Kitfox Games,"100,000 .. 200,000",9,599,1999,"Indie, RPG, Simulation",2271,200
61520,Triumph Studios,Paradox Interactive,"100,000 .. 200,000",13,249,999,"RPG, Strategy",535,65
2421410,Aluba Van+,Spiral Up Games,"100,000 .. 200,000",48,779,1299,"Indie, RPG, Simulation",3903,306
1214650,Question,THQ Nordic,"100,000 .. 200,000",4,899,2999,"Action, Adventure",1904,1826
240600,Milestone S.r.l.,"Plug In Digital, Milestone S.r.l.","100,000 .. 200,000",2,99,999,"Racing, Simulation, Sports",811,212
11480,Best Way,Fulqrum Publishing,"100,000 .. 200,000",12,79,499,Strategy,763,125
1872860,D&A Studios,D&A Studios,"100,000 .. 200,000",7,999,999,"Casual, Indie, Simulation",876,65
